0.3609755 0.0002400146
0.2497914 0.0002138144
0.2082156 0.0001812334
0.1535196 0.0001444685
0.0984206 0.000130638
0.08646393 0.0001133709
0.05592447 0.000107104
0.0555862 0.0001226687
0.05364579 0.0001125216
0.04969475 0.0001185068
0.03367603 0.000102417
0.03668294 0.0001073032
0.03804618 0.0001038454
0.05554664 9.217858e-05
0.07566189 9.73108e-05
0.06999554 8.603064e-05
0.05383367 8.134701e-05
0.07327112 8.339213e-05
0.05560959 8.603556e-05
0.06009923 9.100144e-05
0.02760674 8.17616e-05
0.04957749 7.351581e-05
0.04674668 6.566987e-05
0.03992698 5.864184e-05
0.03397997 5.113529e-05
0.06200777 5.094775e-05
0.06067625 5.486917e-05
0.07059865 5.672382e-05
0.05006808 5.870239e-05
0.09047739 5.63991e-05
0.0846759 5.8734e-05
0.09549998 5.677885e-05
0.1121884 5.44354e-05
0.1104672 5.55836e-05
0.1314204 6.949248e-05
0.1353882 7.043533e-05
0.1328291 6.43105e-05
0.128691 6.595636e-05
0.1198461 6.196615e-05
0.1088075 7.562351e-05
0.1386841 7.798738e-05
0.1488625 7.106613e-05
0.08754857 6.681743e-05
0.07028163 6.503409e-05
0.0674381 5.652356e-05
0.07345167 5.728575e-05
0.03203736 4.831309e-05
0.03148067 4.843566e-05
0.03717762 5.331032e-05
0.05316639 6.125382e-05
0.0482017 6.49028e-05
0.04348744 7.051814e-05
0.04283158 7.494921e-05
0.03810572 8.090514e-05
0.03020499 7.473831e-05
0.0266022 7.571773e-05
0.01985158 8.039014e-05
0.02304246 7.456144e-05
0.02478234 8.226717e-05
0.03437189 8.046786e-05
0.01542971 8.199261e-05
0.01301528 8.741297e-05
0.02171004 9.635667e-05
0.01731695 8.546384e-05
0.02560377 9.33552e-05
0.03690421 0.0001023398
0.04973387 9.054642e-05
0.05696757 8.541979e-05
0.0384879 8.485988e-05
0.04673934 7.898606e-05
0.03691988 7.581787e-05
0.02153828 7.241831e-05
0.01281007 7.234032e-05
0.02137543 7.672367e-05
0.03860536 7.668506e-05
0.04080594 7.327611e-05
0.05868911 7.627154e-05
0.05973593 7.879083e-05
0.05147584 7.505658e-05
0.05162177 7.87969e-05
0.03517369 6.64413e-05
0.03911317 5.562163e-05
0.05765459 5.593012e-05
0.04396115 5.932698e-05
0.0536532 5.827205e-05
0.0526055 5.882978e-05
0.05602133 6.017928e-05
0.05358267 5.461874e-05
0.06358493 5.402159e-05
0.06913903 5.690907e-05
0.05607403 5.669232e-05
0.07929587 5.715704e-05
0.08078516 5.446129e-05
0.05415735 5.157758e-05
0.0340012 5.078668e-05
0.03312826 5.621835e-05
0.04372363 6.145089e-05
0.02793579 6.349969e-05
0.04456707 6.159518e-05
0.03997819 6.082438e-05
0.04597193 5.325849e-05
0.04017978 4.844187e-05
0.06030053 4.491262e-05
0.07526978 5.253133e-05
0.08597019 5.097746e-05
0.1022721 5.741784e-05
0.08840783 6.519678e-05
0.07560356 6.372388e-05
0.1036595 6.172452e-05
0.07292077 6.001551e-05
0.08922592 7.106577e-05
0.07869589 7.847811e-05
0.07538482 7.407889e-05
0.05936469 7.346953e-05
0.06774703 7.126076e-05
0.08741023 6.936052e-05
0.08487964 5.549159e-05
0.08810041 5.151086e-05
0.09286441 5.306376e-05
0.09565309 5.286882e-05
0.08916785 5.20928e-05
0.09288925 5.287616e-05
0.08119807 5.449118e-05
0.07650772 5.199307e-05
0.07382135 5.077879e-05
0.1009916 5.989164e-05
0.09822577 5.264461e-05
0.1427095 5.800789e-05
0.1390129 5.351393e-05
0.09142288 5.57029e-05
0.06524769 5.424661e-05
0.07869293 5.126184e-05
0.07358998 6.079312e-05
0.05160801 6.203548e-05
0.03397584 5.618371e-05
0.04581539 5.759694e-05
0.05501334 5.159309e-05
0.042581 5.581085e-05
0.0528742 4.791044e-05
0.05085998 4.700118e-05
0.05145712 4.87375e-05
0.04122398 4.705096e-05
0.0422513 4.332144e-05
0.03331315 4.023193e-05
0.0231654 3.699536e-05
0.00908274 3.621698e-05
0.01716999 3.483478e-05
0.02276431 3.54958e-05
0.02694864 3.724753e-05
0.02630681 3.981582e-05
0.02115204 3.765429e-05
0.02712752 3.453148e-05
0.03882188 3.328501e-05
0.04656421 3.833349e-05
0.03935245 4.058464e-05
0.03169644 4.639202e-05
0.06031072 4.154429e-05
0.0429679 4.495277e-05
0.04922974 4.537494e-05
0.05166304 5.680338e-05
0.05909637 6.551633e-05
0.04213247 6.331504e-05
0.04509494 6.55425e-05
0.05078629 7.643325e-05
0.04771362 9.137509e-05
0.05730186 0.0001025047
0.03030241 7.684362e-05
0.01816491 6.670964e-05
0.02340472 7.587056e-05
0.01856233 7.710582e-05
0.01088595 7.493876e-05
0.01870863 7.880745e-05
0.0216018 7.355438e-05
0.01931185 7.553983e-05
0.01891601 7.538507e-05
0.0231079 7.235378e-05
0.04219934 7.104597e-05
0.03936376 6.749855e-05
0.03366775 7.024443e-05
0.03451323 7.065922e-05
0.04733589 8.414755e-05
0.04910019 8.240377e-05
0.03915568 8.32729e-05
0.04622949 8.892048e-05
0.0569935 8.192834e-05
0.04483787 7.416867e-05
0.05809697 7.001143e-05
0.05543714 6.661636e-05
0.07510251 7.321183e-05
0.06632504 7.725317e-05
0.08785917 8.976197e-05
0.08723321 7.971159e-05
0.08136749 7.893289e-05
0.06005271 7.49776e-05
0.05665848 7.746045e-05
0.06681502 7.786649e-05
0.0693228 7.944468e-05
0.08118706 7.811149e-05
0.07373138 6.592712e-05
0.07767592 6.637542e-05
0.07884945 6.433621e-05
0.08171128 6.884698e-05
0.09554587 6.379374e-05
0.07695901 5.65118e-05
0.08966128 5.722118e-05
0.08533111 5.547293e-05
0.07820763 5.456346e-05
0.08823276 5.636055e-05
0.08455816 6.106875e-05
0.06483708 5.493538e-05
0.06453644 5.587215e-05
0.05510429 5.971704e-05
0.06270721 6.527304e-05
0.06132484 6.142927e-05
0.05216636 6.463242e-05
0.04445336 6.734788e-05
0.04118262 7.296309e-05
0.05247826 7.727445e-05
0.03265725 7.637131e-05
0.02364166 8.017646e-05
0.04722063 8.546377e-05
0.03762453 9.471948e-05
0.03909904 9.705141e-05
0.01298933 9.51388e-05
0.01939045 0.0001031885
0.03750852 9.867951e-05
0.03406636 0.0001033892
0.02523798 0.0001009349
0.02139584 0.000113189
0.007217336 9.493643e-05
0.01620124 0.0001066295
0.01612745 0.0001066829
0.01954775 0.0001013874
0.02034269 9.453336e-05
0.02999624 9.228461e-05
0.02375834 8.714302e-05
0.0371048 9.402015e-05
0.02778862 9.863544e-05
0.02758469 9.646221e-05
0.02637319 9.602029e-05
0.03756603 8.930888e-05
0.0417565 8.191641e-05
0.05382531 7.577393e-05
0.05040686 7.48323e-05
0.04151559 7.715144e-05
0.06262234 9.39906e-05
0.03603215 0.0001065851
0.01550244 0.000111008
0.01348647 0.0001163447
0.01153449 0.000118925
0.008221766 0.0001174547
0.01199682 0.0001165743
0.01708442 0.0001092195
0.01887456 0.0001028662
0.03040803 0.0001041401
0.03304255 0.000102021
0.04749192 0.0001052989
0.04081723 8.386313e-05
0.04640887 8.830712e-05
0.04515319 8.854802e-05
0.03542728 9.793695e-05
0.03167026 0.0001022157
0.04430628 9.672878e-05
0.04228945 8.489549e-05
0.03773637 8.928775e-05
0.03183559 8.034624e-05
0.0346189 7.93645e-05
0.03452578 8.009863e-05
0.01926406 7.945794e-05
0.03284772 7.992506e-05
0.03423474 8.184496e-05
0.04252996 8.629795e-05
0.05446165 9.259364e-05
0.06755199 8.824281e-05
0.06734515 8.864287e-05
0.07236854 9.185892e-05
0.05773112 8.76899e-05
0.04435479 7.810032e-05
0.07005747 7.702714e-05
0.05184275 9.432292e-05
0.05422455 0.0001000671
0.03339815 8.327018e-05
0.02530514 9.156403e-05
0.03709724 0.0001039698
0.03567714 9.320914e-05
0.03255847 9.536902e-05
0.05379657 9.147414e-05
0.04462282 8.420231e-05
0.03146328 8.643203e-05
0.02417132 8.046231e-05
0.04587293 7.824166e-05
0.04598226 7.945222e-05
0.03617714 7.193063e-05
0.04798142 6.992539e-05
0.03243338 6.732918e-05
0.0291801 6.303024e-05
0.02298626 6.968951e-05
0.02389407 7.191597e-05
0.03704629 7.772607e-05
0.02964962 9.251646e-05
0.03211322 9.69076e-05
0.03624536 0.0001031358
0.04785852 9.651981e-05
0.02879191 9.780013e-05
0.02505415 9.652923e-05
0.01736089 9.243532e-05
0.02735877 9.735147e-05
0.02777416 0.000110438
0.02417943 0.0001002664
0.03677514 0.000113111
0.03621889 0.0001092086
0.04917478 0.000109072
0.04052043 0.0001077492
0.03798876 0.0001146828
0.04064434 0.0001101499
0.05577315 0.0001107149
0.03908419 9.764783e-05
0.02412791 9.074399e-05
0.02598882 8.112593e-05
0.02309247 9.193063e-05
0.02830792 9.372058e-05
0.020338 9.439761e-05
0.02819862 8.260694e-05
0.02389192 8.299351e-05
0.03656664 8.246143e-05
0.04134537 8.054439e-05
0.02603292 8.915866e-05
0.02496272 9.54266e-05
0.03166809 0.0001065129
0.03283698 0.0001044865
0.03388328 0.0001104206
0.02685279 0.0001129952
0.02806011 0.0001189533
0.02253204 0.0001060862
0.01178806 8.885728e-05
0.01105449 7.476516e-05
0.02181581 6.885395e-05
0.01148812 7.206858e-05
0.01294534 7.130144e-05
0.009388171 7.821284e-05
0.008575247 7.662161e-05
0.01328026 7.828734e-05
0.01308236 8.359742e-05
0.01899157 9.557422e-05
0.02427376 9.999588e-05
0.01826865 0.000103864
0.01040957 9.48489e-05
0.01169966 9.638566e-05
0.01663626 8.891123e-05
0.01537466 8.957472e-05
0.02636515 8.055885e-05
0.05450313 9.269933e-05
0.05998287 9.150668e-05
0.03416773 9.569386e-05
0.0358629 9.161126e-05
0.04049304 8.936532e-05
0.04767778 8.631681e-05
0.05679135 8.991329e-05
0.05370961 9.60952e-05
0.03832465 8.837945e-05
0.05822739 9.439795e-05
0.05016004 0.0001075289
0.03984535 0.0001105839
0.05728218 0.0001169902
0.04436215 0.0001166609
0.03709929 0.0001005445
0.03903471 0.0001075396
0.0415616 8.843687e-05
0.04065383 8.753767e-05
0.04288239 7.272006e-05
0.03836387 6.811113e-05
0.03885739 5.649012e-05
0.05420248 5.606672e-05
0.04910236 5.784611e-05
0.03240796 5.217403e-05
0.01467384 5.5458e-05
0.01149404 5.649454e-05
0.007643433 6.30662e-05
0.01990679 5.718929e-05
0.02923388 5.225197e-05
0.04120753 5.498807e-05
0.04929747 5.672617e-05
0.0634362 5.700286e-05
0.08166737 5.956449e-05
0.07715094 6.131448e-05
0.06550236 5.914754e-05
0.02657003 5.38547e-05
0.02488318 6.92153e-05
0.01534552 7.736299e-05
0.02450799 7.512657e-05
0.02745224 7.839242e-05
0.02553656 6.992154e-05
0.01862923 6.313204e-05
0.01388647 6.253632e-05
0.03797246 6.411775e-05
0.05147933 7.458834e-05
0.05407768 6.380019e-05
0.06694271 7.245411e-05
0.08359342 7.161592e-05
0.06967176 7.769405e-05
0.03344566 8.660085e-05
0.04405777 8.469752e-05
0.05169983 8.524502e-05
0.04243582 8.802248e-05
0.04101848 0.0001048702
0.04968487 9.597805e-05
0.06225544 8.620175e-05
0.07680069 9.846239e-05
0.06546011 0.0001093028
0.07787139 0.0001060973
0.0689037 0.000117152
0.07706074 0.0001097276
0.06978857 0.0001003698
0.05491704 9.438355e-05
0.03845826 8.467968e-05
0.05509706 9.306626e-05
0.0436297 9.356906e-05
0.03366426 9.321077e-05
0.03551059 9.607263e-05
0.02567012 8.727706e-05
0.0411203 6.949109e-05
0.03363835 7.295102e-05
0.03996655 8.001841e-05
0.02003285 8.142864e-05
